a15-watt, a17-watt, gpu-watt, mem-watt

0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.670000, 0.191000, 0.153000, 0.091000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
2.546000, 0.209000, 0.154000, 0.055000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.300000, 0.186000, 0.154000, 0.046000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.261000, 0.186000, 0.153000, 0.031000
1.241000, 0.194000, 0.152000, 0.031000
1.241000, 0.194000, 0.152000, 0.031000
1.241000, 0.194000, 0.152000, 0.031000
1.241000, 0.194000, 0.152000, 0.031000
1.241000, 0.194000, 0.152000, 0.031000
1.241000, 0.194000, 0.152000, 0.031000
1.241000, 0.194000, 0.152000, 0.031000
1.241000, 0.194000, 0.152000, 0.031000
